populacao,ano,sigla_uf,id_municipio
137689,2020,SC,420290
140597,2021,SC,420290
79313,2020,SC,420300
80017,2021,SC,420300
6130,2020,SC,420310
6112,2021,SC,420310
3335,2020,SC,420315
3325,2021,SC,420315
85105,2020,SC,420320
87179,2021,SC,420320
2496,2020,SC,420325
2467,2021,SC,420325
11981,2020,SC,420330
11985,2021,SC,420330
6952,2020,SC,420340
6889,2021,SC,420340
8418,2020,SC,420350
8312,2021,SC,420350
36556,2020,SC,420360
36861,2021,SC,420360
12398,2020,SC,420370
12553,2021,SC,420370
54480,2020,SC,420380
54558,2021,SC,420380
23035,2020,SC,420390
23218,2021,SC,420390
25177,2020,SC,420395
25477,2021,SC,420395
10984,2020,SC,420400
11106,2021,SC,420400
3551,2020,SC,420410
3462,2021,SC,420410
2719,2020,SC,420415
2709,2021,SC,420415
3068,2020,SC,420417
3013,2021,SC,420417
3006,2020,SC,420419
3025,2021,SC,420419
224013,2020,SC,420420
227587,2021,SC,420420
16821,2020,SC,420425
16956,2021,SC,420425
75167,2020,SC,420430
75683,2021,SC,420430
4520,2020,SC,420435
4585,2021,SC,420435
9940,2020,SC,420440
9900,2021,SC,420440
2555,2020,SC,420445
2560,2021,SC,420445
16107,2020,SC,420450
16300,2021,SC,420450
12553,2020,SC,420455
12315,2021,SC,420455
217311,2020,SC,420460
219393,2021,SC,420460
11118,2020,SC,420470
11150,2021,SC,420470
1967,2020,SC,420475
1972,2021,SC,420475
39893,2020,SC,420480
40037,2021,SC,420480
8192,2020,SC,420490
8136,2021,SC,420490
15545,2020,SC,420500
15592,2021,SC,420500
4186,2020,SC,420510
4224,2021,SC,420510
4115,2020,SC,420515
4164,2021,SC,420515
3218,2020,SC,420517
3232,2021,SC,420517
2061,2020,SC,420519
2059,2021,SC,420519
4418,2020,SC,420520
4423,2021,SC,420520
10649,2020,SC,420530
10630,2021,SC,420530
1579,2020,SC,420535
1575,2021,SC,420535
508826,2020,SC,420540
516524,2021,SC,420540
2495,2020,SC,420543
2481,2021,SC,420543
27211,2020,SC,420545
27621,2021,SC,420545
36584,2020,SC,420550
36723,2021,SC,420550
1970,2020,SC,420555
1918,2021,SC,420555
2791,2020,SC,420560
2711,2021,SC,420560
23579,2020,SC,420570
24070,2021,SC,420570
18484,2020,SC,420580
18816,2021,SC,420580
70793,2020,SC,420590
71925,2021,SC,420590
14606,2020,SC,420600
14739,2021,SC,420600
6595,2020,SC,420610
6621,2021,SC,420610
11577,2020,SC,420620
11652,2021,SC,420620
24382,2020,SC,420630
24922,2021,SC,420630
10026,2020,SC,420640
9964,2021,SC,420640
45797,2020,SC,420650
46757,2021,SC,420650
5178,2020,SC,420660
5196,2021,SC,420660
4698,2020,SC,420665
4692,2021,SC,420665
22714,2020,SC,420670
22820,2021,SC,420670
1954,2020,SC,420675
1952,2021,SC,420675
3178,2020,SC,420680
3154,2021,SC,420680
19096,2020,SC,420690
19238,2021,SC,420690
57247,2020,SC,420700
58055,2021,SC,420700
14359,2020,SC,420710
14531,2021,SC,420710
9948,2020,SC,420720
9764,2021,SC,420720
45286,2020,SC,420730
45711,2021,SC,420730
6241,2020,SC,420740
6284,2021,SC,420740
70900,2020,SC,420750
72346,2021,SC,420750
2962,2020,SC,420757
2979,2021,SC,420757
4406,2020,SC,420760
4367,2021,SC,420760
9045,2020,SC,420765
9093,2021,SC,420765
7579,2020,SC,420768
7643,2021,SC,420768
7620,2020,SC,420770
7647,2021,SC,420770
3938,2020,SC,420775
3901,2021,SC,420775
10498,2020,SC,420780
10575,2021,SC,420780
1909,2020,SC,420785
1887,2021,SC,420785
11289,2020,SC,420790
11354,2021,SC,420790
6129,2020,SC,420800
6091,2021,SC,420800
21780,2020,SC,420810
21889,2021,SC,420810
223112,2020,SC,420820
226617,2021,SC,420820
67338,2020,SC,420830
69323,2021,SC,420830
17007,2020,SC,420840
17139,2021,SC,420840
21177,2020,SC,420845
21766,2021,SC,420845
25355,2020,SC,420850
25619,2021,SC,420850
3918,2020,SC,420860
3899,2021,SC,420860
10376,2020,SC,420870
10337,2021,SC,420870
20288,2020,SC,420880
20547,2021,SC,420880
181173,2020,SC,420890
184579,2021,SC,420890
1546,2020,SC,420895
1520,2021,SC,420895
30404,2020,SC,420900
30684,2021,SC,420900
597658,2020,SC,420910
604708,2021,SC,420910
5007,2020,SC,420915
5019,2021,SC,420915
2092,2020,SC,420917
2083,2021,SC,420917
2247,2020,SC,420920
2248,2021,SC,420920
157349,2020,SC,420930
157158,2021,SC,420930
46122,2020,SC,420940
46424,2021,SC,420940
1418,2020,SC,420945
1408,2021,SC,420945
7063,2020,SC,420950
7154,2021,SC,420950
15313,2020,SC,420960
15380,2021,SC,420960
12115,2020,SC,420970
12122,2021,SC,420970
3000,2020,SC,420980
2960,2021,SC,420980
4546,2020,SC,420985
4530,2021,SC,420985
12315,2020,SC,420990
12497,2021,SC,420990
13107,2020,SC,421000
13347,2021,SC,421000
5684,2020,SC,421003
5683,2021,SC,421003
1766,2020,SC,421005
1757,2021,SC,421005
56561,2020,SC,421010
56825,2021,SC,421010
3454,2020,SC,421020
3465,2021,SC,421020
8156,2020,SC,421030
8209,2021,SC,421030
7378,2020,SC,421040
7461,2021,SC,421040
26116,2020,SC,421050
26463,2021,SC,421050
1750,2020,SC,421055
1703,2021,SC,421055
17125,2020,SC,421060
17330,2021,SC,421060
2480,2020,SC,421070
2442,2021,SC,421070
7001,2020,SC,421080
6989,2021,SC,421080
2283,2020,SC,421085
2257,2021,SC,421085
4218,2020,SC,421090
4227,2021,SC,421090
11889,2020,SC,421100
12034,2021,SC,421100
9906,2020,SC,421105
9945,2021,SC,421105
8269,2020,SC,421110
8263,2021,SC,421110
17947,2020,SC,421120
18095,2021,SC,421120
2888,2020,SC,421125
2884,2021,SC,421125
83626,2020,SC,421130
85734,2021,SC,421130
5092,2020,SC,421140
5163,2021,SC,421140
4329,2020,SC,421145
4327,2021,SC,421145
14782,2020,SC,421150
15010,2021,SC,421150
15342,2020,SC,421160
15515,2021,SC,421160
2404,2020,SC,421165
2366,2021,SC,421165
23038,2020,SC,421170
23161,2021,SC,421170
18975,2020,SC,421175
19201,2021,SC,421175
7272,2020,SC,421180
7251,2021,SC,421180
2207,2020,SC,421185
2197,2021,SC,421185
1474,2020,SC,421187
1444,2021,SC,421187
2356,2020,SC,421189
2352,2021,SC,421189
175272,2020,SC,421190
178679,2021,SC,421190
7372,2020,SC,421200
7321,2021,SC,421200
2650,2020,SC,421205
2673,2021,SC,421205
16157,2020,SC,421210
16144,2021,SC,421210
19422,2020,SC,421220
19521,2021,SC,421220
3360,2020,SC,421223
3284,2021,SC,421223
9048,2020,SC,421225
9269,2021,SC,421225
4109,2020,SC,421227
4072,2021,SC,421227
7569,2020,SC,421230
7642,2021,SC,421230
3953,2020,SC,421240
3931,2021,SC,421240
33284,2020,SC,421250
34022,2021,SC,421250
2760,2020,SC,421260
2733,2021,SC,421260
10159,2020,SC,421265
10225,2021,SC,421265
5905,2020,SC,421270
5873,2021,SC,421270
23772,2020,SC,421280
24385,2021,SC,421280
20712,2020,SC,421290
21103,2021,SC,421290
3596,2020,SC,421300
3635,2021,SC,421300
3745,2020,SC,421310
3637,2021,SC,421310
2888,2020,SC,421315
2907,2021,SC,421315
34010,2020,SC,421320
34561,2021,SC,421320
4650,2020,SC,421330
4619,2021,SC,421330
3420,2020,SC,421335
3426,2021,SC,421335
11634,2020,SC,421340
11674,2021,SC,421340
21932,2020,SC,421350
22466,2021,SC,421350
35543,2020,SC,421360
35685,2021,SC,421360
17712,2020,SC,421370
17965,2021,SC,421370
7312,2020,SC,421380
7305,2021,SC,421380
1547,2020,SC,421390
1526,2021,SC,421390
17726,2020,SC,421400
17973,2021,SC,421400
2283,2020,SC,421410
2279,2021,SC,421410
2937,2020,SC,421415
2950,2021,SC,421415
9829,2020,SC,421420
9773,2021,SC,421420
2887,2020,SC,421430
2897,2021,SC,421430
6202,2020,SC,421440
6199,2021,SC,421440
5902,2020,SC,421450
5864,2021,SC,421450
7520,2020,SC,421460
7552,2021,SC,421460
11808,2020,SC,421470
11937,2021,SC,421470
72006,2020,SC,421480
72931,2021,SC,421480
4620,2020,SC,421490
4630,2021,SC,421490
42495,2020,SC,421500
42684,2021,SC,421500
2483,2020,SC,421505
2484,2021,SC,421505
4561,2020,SC,421507
4525,2021,SC,421507
11600,2020,SC,421510
11647,2021,SC,421510
4684,2020,SC,421520
4584,2021,SC,421520
7659,2020,SC,421530
7674,2021,SC,421530
3754,2020,SC,421535
3727,2021,SC,421535
4756,2020,SC,421540
4792,2021,SC,421540
12905,2020,SC,421545
13128,2021,SC,421545
16918,2020,SC,421550
17004,2021,SC,421550
2200,2020,SC,421555
2178,2021,SC,421555
2147,2020,SC,421560
2151,2021,SC,421560
8378,2020,SC,421565
8397,2021,SC,421565
8773,2020,SC,421567
8760,2021,SC,421567
2372,2020,SC,421568
2317,2021,SC,421568
1235,2020,SC,421569
1211,2021,SC,421569
23579,2020,SC,421570
23907,2021,SC,421570
2287,2020,SC,421575
2239,2021,SC,421575
85421,2020,SC,421580
86317,2021,SC,421580
2814,2020,SC,421590
2791,2021,SC,421590
11369,2020,SC,421600
11456,2021,SC,421600
5598,2020,SC,421605
5646,2021,SC,421605
9434,2020,SC,421610
9422,2021,SC,421610
53746,2020,SC,421620
54751,2021,SC,421620
6402,2020,SC,421625
6423,2021,SC,421625
38583,2020,SC,421630
39719,2021,SC,421630
3759,2020,SC,421635
3784,2021,SC,421635
7315,2020,SC,421640
7332,2021,SC,421640
27139,2020,SC,421650
27322,2021,SC,421650
250181,2020,SC,421660
253705,2021,SC,421660
13820,2020,SC,421670
13811,2021,SC,421670
8173,2020,SC,421680
8054,2021,SC,421680
24291,2020,SC,421690
24501,2021,SC,421690
13650,2020,SC,421700
13886,2021,SC,421700
3171,2020,SC,421710
3162,2021,SC,421710
1807,2020,SC,421715
1794,2021,SC,421715
40868,2020,SC,421720
41246,2021,SC,421720
5935,2020,SC,421725
6046,2021,SC,421725
9810,2020,SC,421730
9874,2021,SC,421730
21991,2020,SC,421740
22605,2021,SC,421740
17576,2020,SC,421750
17610,2021,SC,421750
3256,2020,SC,421755
3249,2021,SC,421755
14092,2020,SC,421760
14176,2021,SC,421760
30733,2020,SC,421770
31084,2021,SC,421770
2423,2020,SC,421775
2386,2021,SC,421775
18486,2020,SC,421780
18576,2021,SC,421780
8662,2020,SC,421790
8648,2021,SC,421790
1619,2020,SC,421795
1606,2021,SC,421795
39155,2020,SC,421800
39889,2021,SC,421800
5343,2020,SC,421810
5338,2021,SC,421810
44977,2020,SC,421820
45703,2021,SC,421820
7941,2020,SC,421825
8003,2021,SC,421825
19366,2020,SC,421830
19455,2021,SC,421830
3966,2020,SC,421835
4002,2021,SC,421835
7093,2020,SC,421840
7104,2021,SC,421840
7991,2020,SC,421850
8138,2021,SC,421850
7434,2020,SC,421860
7506,2021,SC,421860
106422,2020,SC,421870
107143,2021,SC,421870
4525,2020,SC,421875
4507,2021,SC,421875
12990,2020,SC,421880
13080,2021,SC,421880
2412,2020,SC,421885
2364,2021,SC,421885
11273,2020,SC,421890
11311,2021,SC,421890
2459,2020,SC,421895
2453,2021,SC,421895
21344,2020,SC,421900
21419,2021,SC,421900
3571,2020,SC,421910
3569,2021,SC,421910
2432,2020,SC,421915
2387,2021,SC,421915
4451,2020,SC,421917
4411,2021,SC,421917
6329,2020,SC,421920
6321,2021,SC,421920
53610,2020,SC,421930
54145,2021,SC,421930
4943,2020,SC,421935
4907,2021,SC,421935
3998,2020,SC,421940
4032,2021,SC,421940
51642,2020,SC,421950
52290,2021,SC,421950
3903,2020,SC,421960
3873,2021,SC,421960
28983,2020,SC,421970
29254,2021,SC,421970
3398,2020,SC,421985
3432,2021,SC,421985
12946,2020,SC,422000
13129,2021,SC,422000
4942,2020,RS,430003
4981,2021,RS,430003
3743,2020,RS,430005
3738,2021,RS,430005
16401,2020,RS,430010
16344,2021,RS,430010
6987,2020,RS,430020
6951,2021,RS,430020
5827,2020,RS,430030
5710,2021,RS,430030
73028,2020,RS,430040
72493,2021,RS,430040
3374,2020,RS,430045
3287,2021,RS,430045
1949,2020,RS,430047
1935,2021,RS,430047
6067,2020,RS,430050
5885,2021,RS,430050
1613,2020,RS,430055
1590,2021,RS,430055
3036,2020,RS,430057
3043,2021,RS,430057
211352,2020,RS,430060
212352,2021,RS,430060
7085,2020,RS,430063
7136,2021,RS,430063
7403,2020,RS,430064
7396,2021,RS,430064
1343,2020,RS,430066
1351,2021,RS,430066
5961,2020,RS,430070
5941,2021,RS,430070
13045,2020,RS,430080
13041,2021,RS,430080
3562,2020,RS,430085
3544,2021,RS,430085
5771,2020,RS,430087
5840,2021,RS,430087
6189,2020,RS,430090
6145,2021,RS,430090
20967,2020,RS,430100
21121,2021,RS,430100
10279,2020,RS,430105
10483,2021,RS,430105
2951,2020,RS,430107
2966,2021,RS,430107
14177,2020,RS,430110
14201,2021,RS,430110
13413,2020,RS,430120
13452,2021,RS,430120
18238,2020,RS,430130
18185,2021,RS,430130
10423,2020,RS,430140
10422,2021,RS,430140
6602,2020,RS,430150
6545,2021,RS,430150
3535,2020,RS,430155
3517,2021,RS,430155
121335,2020,RS,430160
121518,2021,RS,430160
14363,2020,RS,430163
14645,2021,RS,430163
6202,2020,RS,430165
6232,2021,RS,430165
6620,2020,RS,430170
6616,2021,RS,430170
7519,2020,RS,430175
7550,2021,RS,430175
5256,2020,RS,430180
5237,2021,RS,430180
3257,2020,RS,430185
3266,2021,RS,430185
4227,2020,RS,430187
4238,2021,RS,430187
13556,2020,RS,430190
13618,2021,RS,430190
1655,2020,RS,430192
1621,2021,RS,430192
2551,2020,RS,430195
2563,2021,RS,430195
11182,2020,RS,430200
11167,2021,RS,430200
1958,2020,RS,430205
1924,2021,RS,430205
121803,2020,RS,430210
123090,2021,RS,430210
2092,2020,RS,430215
2087,2021,RS,430215
6712,2020,RS,430220
6712,2021,RS,430220
2468,2020,RS,430222
2466,2021,RS,430222
2616,2020,RS,430223
2628,2021,RS,430223
2778,2020,RS,430225
2773,2021,RS,430225
11309,2020,RS,430230
11270,2021,RS,430230
14255,2020,RS,430235
14446,2021,RS,430235
1899,2020,RS,430237
1858,2021,RS,430237
12390,2020,RS,430240
12448,2021,RS,430240
7702,2020,RS,430245
7691,2021,RS,430245
6205,2020,RS,430250
6135,2021,RS,430250
2111,2020,RS,430258
2099,2021,RS,430258
3311,2020,RS,430260
3271,2021,RS,430260
5104,2020,RS,430265
5132,2021,RS,430265
20952,2020,RS,430270
20963,2021,RS,430270
33548,2020,RS,430280
33476,2021,RS,430280
12423,2020,RS,430290
12291,2021,RS,430290
81869,2020,RS,430300
81552,2021,RS,430300
131240,2020,RS,430310
132144,2021,RS,430310
5074,2020,RS,430320
5083,2021,RS,430320
4823,2020,RS,430330
4802,2021,RS,430330
4700,2020,RS,430340
4659,2021,RS,430340
66478,2020,RS,430350
66686,2021,RS,430350
2742,2020,RS,430355
2750,2021,RS,430355
6406,2020,RS,430360
6383,2021,RS,430360
3395,2020,RS,430367
3402,2021,RS,430367
5398,2020,RS,430370
5325,2021,RS,430370
5438,2020,RS,430380
5422,2021,RS,430380
69458,2020,RS,430390
69981,2021,RS,430390
4376,2020,RS,430400
4273,2021,RS,430400
3295,2020,RS,430410
3272,2021,RS,430410
31421,2020,RS,430420
31475,2021,RS,430420
6151,2020,RS,430430
6106,2021,RS,430430
9647,2020,RS,430435
9707,2021,RS,430435
45488,2020,RS,430440
45957,2021,RS,430440
56211,2020,RS,430450
56370,2021,RS,430450
348208,2020,RS,430460
349728,2021,RS,430460
1705,2020,RS,430461
1693,2021,RS,430461
1641,2020,RS,430462
1628,2021,RS,430462
54051,2020,RS,430463
55009,2021,RS,430463
3699,2020,RS,430465
3745,2021,RS,430465
25409,2020,RS,430466
25462,2021,RS,430466
4728,2020,RS,430467
4793,2021,RS,430467
12064,2020,RS,430468
12183,2021,RS,430468
2763,2020,RS,430469
2770,2021,RS,430469
62265,2020,RS,430470
62413,2021,RS,430470
8350,2020,RS,430471
8426,2021,RS,430471
30241,2020,RS,430480
30630,2021,RS,430480
1351,2020,RS,430485
1327,2021,RS,430485
9051,2020,RS,430490
9070,2021,RS,430490
3216,2020,RS,430495
3228,2021,RS,430495
8701,2020,RS,430500
8631,2021,RS,430500
517451,2020,RS,430510
523716,2021,RS,430510
2877,2020,RS,430511
2865,2021,RS,430511
6047,2020,RS,430512
6005,2021,RS,430512
4706,2020,RS,430513
4720,2021,RS,430513
2296,2020,RS,430515
2281,2021,RS,430515
12413,2020,RS,430517
12579,2021,RS,430517
14189,2020,RS,430520
14243,2021,RS,430520
9239,2020,RS,430530
9211,2021,RS,430530
41258,2020,RS,430535
41705,2021,RS,430535
3252,2020,RS,430537
3228,2021,RS,430537
3719,2020,RS,430540
3684,2021,RS,430540
6770,2020,RS,430543
6832,2021,RS,430543
5480,2020,RS,430544
5518,2021,RS,430544
16583,2020,RS,430545
16897,2021,RS,430545
4719,2020,RS,430550
4693,2021,RS,430550
2469,2020,RS,430558
2466,2021,RS,430558
3130,2020,RS,430560
3088,2021,RS,430560
6759,2020,RS,430570
6766,2021,RS,430570
9907,2020,RS,430580
9903,2021,RS,430580
1495,2020,RS,430583
1490,2021,RS,430583
2286,2020,RS,430585
2267,2021,RS,430585
2520,2020,RS,430587
2521,2021,RS,430587
7268,2020,RS,430590
7213,2021,RS,430590
1614,2020,RS,430593
1602,2021,RS,430593
3838,2020,RS,430595
3824,2021,RS,430595
2743,2020,RS,430597
2731,2021,RS,430597
13357,2020,RS,430600
13269,2021,RS,430600
8067,2020,RS,430605
8121,2021,RS,430605
2844,2020,RS,430607
2840,2021,RS,430607
59922,2020,RS,430610
59561,2021,RS,430610
1799,2020,RS,430613
1765,2021,RS,430613
12402,2020,RS,430620
12457,2021,RS,430620
4736,2020,RS,430630
4732,2021,RS,430630
2761,2020,RS,430632
2718,2021,RS,430632
2378,2020,RS,430635
2331,2021,RS,430635
3002,2020,RS,430637
2991,2021,RS,430637
33119,2020,RS,430640
33547,2021,RS,430640
2008,2020,RS,430642
1992,2021,RS,430642
3405,2020,RS,430645
3410,2021,RS,430645
15487,2020,RS,430650
15556,2021,RS,430650
2527,2020,RS,430655
2520,2021,RS,430655
38339,2020,RS,430660
38222,2021,RS,430660
2999,2020,RS,430670
2958,2021,RS,430670
4462,2020,RS,430673
4380,2021,RS,430673
1975,2020,RS,430675
1967,2021,RS,430675
41902,2020,RS,430676
42490,2021,RS,430676
22880,2020,RS,430680
23047,2021,RS,430680
25960,2020,RS,430690
26039,2021,RS,430690
982,2020,RS,430692
932,2021,RS,430692
8411,2020,RS,430693
8350,2021,RS,430693
2758,2020,RS,430695
2724,2021,RS,430695
2982,2020,RS,430697
2978,2021,RS,430697
106633,2020,RS,430700
107368,2021,RS,430700
3170,2020,RS,430705
3171,2021,RS,430705
6814,2020,RS,430710
6807,2021,RS,430710
4819,2020,RS,430720
4780,2021,RS,430720
6802,2020,RS,430730
6697,2021,RS,430730
3287,2020,RS,430740
3291,2021,RS,430740
2885,2020,RS,430745
2846,2021,RS,430745
15591,2020,RS,430750
15594,2021,RS,430750
5940,2020,RS,430755
5924,2021,RS,430755
50672,2020,RS,430760
51292,2021,RS,430760
83279,2020,RS,430770
83352,2021,RS,430770
34399,2020,RS,430780
34669,2021,RS,430780
3650,2020,RS,430781
3646,2021,RS,430781
2352,2020,RS,430783
2310,2021,RS,430783
2741,2020,RS,430786
2750,2021,RS,430786
73061,2020,RS,430790
73758,2021,RS,430790
6663,2020,RS,430800
6651,2021,RS,430800
2284,2020,RS,430805
2256,2021,RS,430805
4608,2020,RS,430807
4680,2021,RS,430807
13640,2020,RS,430810
13728,2021,RS,430810
31063,2020,RS,430820
31352,2021,RS,430820
1737,2020,RS,430825
1709,2021,RS,430825
10241,2020,RS,430830
10181,2021,RS,430830
6616,2020,RS,430840
6569,2021,RS,430840
2400,2020,RS,430843
2389,2021,RS,430843
4285,2020,RS,430845
4252,2021,RS,430845
31498,2020,RS,430850
31675,2021,RS,430850
35440,2020,RS,430860
35794,2021,RS,430860
2886,2020,RS,430865
2851,2021,RS,430865
5489,2020,RS,430870
5447,2021,RS,430870
8361,2020,RS,430880
8339,2021,RS,430880
1626,2020,RS,430885
1619,2021,RS,430885
16184,2020,RS,430890
16158,2021,RS,430890
15863,2020,RS,430900
15729,2021,RS,430900
8204,2020,RS,430905
8304,2021,RS,430905
36555,2020,RS,430910
36864,2021,RS,430910
2058,2020,RS,430912
2036,2021,RS,430912
4352,2020,RS,430915
4378,2021,RS,430915
283620,2020,RS,430920
285564,2021,RS,430920
1490,2020,RS,430925
1478,2021,RS,430925
98239,2020,RS,430930
98331,2021,RS,430930
25968,2020,RS,430940
26199,2021,RS,430940
7463,2020,RS,430950
7393,2021,RS,430950
4917,2020,RS,430955
4967,2021,RS,430955
3019,2020,RS,430957
3019,2021,RS,430957
19389,2020,RS,430960
19446,2021,RS,430960
6836,2020,RS,430965
6894,2021,RS,430965
4736,2020,RS,430970
4712,2021,RS,430970
4399,2020,RS,430975
4393,2021,RS,430975
4699,2020,RS,430980
4690,2021,RS,430980
7265,2020,RS,430990
7267,2021,RS,430990
4000,2020,RS,430995
3988,2021,RS,430995
20413,2020,RS,431000
20474,2021,RS,431000
37340,2020,RS,431010
37754,2021,RS,431010
83764,2020,RS,431020
84041,2021,RS,431020
4066,2020,RS,431030
4054,2021,RS,431030
23271,2020,RS,431033
23721,2021,RS,431033
3100,2020,RS,431036
3103,2021,RS,431036
6109,2020,RS,431040
6054,2021,RS,431040
2215,2020,RS,431041
2207,2021,RS,431041
6689,2020,RS,431043
6736,2021,RS,431043
1880,2020,RS,431046
1871,2021,RS,431046
7141,2020,RS,431050
7046,2021,RS,431050
5537,2020,RS,431053
5573,2021,RS,431053
3460,2020,RS,431055
3456,2021,RS,431055
2065,2020,RS,431057
2037,2021,RS,431057
37489,2020,RS,431060
37363,2021,RS,431060
2397,2020,RS,431065
2377,2021,RS,431065
3231,2020,RS,431070
3143,2021,RS,431070
1881,2020,RS,431075
1854,2021,RS,431075
24690,2020,RS,431080
25068,2021,RS,431080
3773,2020,RS,431085
3738,2021,RS,431085
2706,2020,RS,431087
2718,2021,RS,431087
3546,2020,RS,431090
3532,2021,RS,431090
26500,2020,RS,431100
26327,2021,RS,431100
10765,2020,RS,431110
10684,2021,RS,431110
3662,2020,RS,431112
3611,2021,RS,431112
3486,2020,RS,431113
3472,2021,RS,431113
8566,2020,RS,431115
8571,2021,RS,431115
19224,2020,RS,431120
19159,2021,RS,431120
2921,2020,RS,431123
2939,2021,RS,431123
6461,2020,RS,431125
6469,2021,RS,431125
1607,2020,RS,431127
1604,2021,RS,431127
27778,2020,RS,431130
27751,2021,RS,431130
85033,2020,RS,431140
86005,2021,RS,431140
2566,2020,RS,431142
2569,2021,RS,431142
7444,2020,RS,431150
7410,2021,RS,431150
5152,2020,RS,431160
5087,2021,RS,431160
6125,2020,RS,431162
6193,2021,RS,431162
1719,2020,RS,431164
1724,2021,RS,431164
5427,2020,RS,431170
5411,2021,RS,431170
4562,2020,RS,431171
4539,2021,RS,431171
2973,2020,RS,431173
2965,2021,RS,431173
7307,2020,RS,431175
7315,2021,RS,431175
6681,2020,RS,431177
6747,2021,RS,431177
2702,2020,RS,431179
2713,2021,RS,431179
44858,2020,RS,431180
45523,2021,RS,431180
4319,2020,RS,431190
4239,2021,RS,431190
3888,2020,RS,431198
3892,2021,RS,431198
2009,2020,RS,431200
1987,2021,RS,431200
3995,2020,RS,431205
3981,2021,RS,431205
4797,2020,RS,431210
4760,2021,RS,431210
2542,2020,RS,431213
2543,2021,RS,431213
4573,2020,RS,431215
4627,2021,RS,431215
1629,2020,RS,431217
1611,2021,RS,431217
4314,2020,RS,431220
4254,2021,RS,431220
8103,2020,RS,431225
8130,2021,RS,431225
4911,2020,RS,431230
4899,2021,RS,431230
1441,2020,RS,431235
1430,2021,RS,431235
3232,2020,RS,431237
3237,2021,RS,431237
2530,2020,RS,431238
2514,2021,RS,431238
65721,2020,RS,431240
66157,2021,RS,431240
3113,2020,RS,431242
3139,2021,RS,431242
2919,2020,RS,431244
2891,2021,RS,431244
6589,2020,RS,431245
6609,2021,RS,431245
6513,2020,RS,431247
6570,2021,RS,431247
12847,2020,RS,431250
12888,2021,RS,431250
4961,2020,RS,431260
4967,2021,RS,431260
3173,2020,RS,431261
3184,2021,RS,431261
1897,2020,RS,431262
1901,2021,RS,431262
17758,2020,RS,431265
17886,2021,RS,431265
1674,2020,RS,431267
1667,2021,RS,431267
11633,2020,RS,431270
11574,2021,RS,431270
3663,2020,RS,431275
3698,2021,RS,431275
4826,2020,RS,431280
4890,2021,RS,431280
10005,2020,RS,431290
10089,2021,RS,431290
1753,2020,RS,431295
1731,2021,RS,431295
3337,2020,RS,431300
3345,2021,RS,431300
2688,2020,RS,431301
2677,2021,RS,431301
5410,2020,RS,431303
5465,2021,RS,431303
21875,2020,RS,431306
22147,2021,RS,431306
2558,2020,RS,431308
2563,2021,RS,431308
6515,2020,RS,431310
6519,2021,RS,431310
21536,2020,RS,431320
21717,2021,RS,431320
27648,2020,RS,431330
28021,2021,RS,431330
2218,2020,RS,431333
2195,2021,RS,431333
3717,2020,RS,431335
3743,2021,RS,431335
29905,2020,RS,431337
30482,2021,RS,431337
4222,2020,RS,431339
4246,2021,RS,431339
247032,2020,RS,431340
247303,2021,RS,431340
3256,2020,RS,431342
3191,2021,RS,431342
2200,2020,RS,431344
2189,2021,RS,431344
1712,2020,RS,431346
1705,2021,RS,431346
4175,2020,RS,431349
4185,2021,RS,431349
46414,2020,RS,431350
46815,2021,RS,431350
3778,2020,RS,431360
3731,2021,RS,431360
11330,2020,RS,431365
11342,2021,RS,431365
33131,2020,RS,431370
32967,2021,RS,431370
7056,2020,RS,431380
7056,2021,RS,431380
44128,2020,RS,431390
44583,2021,RS,431390
9083,2020,RS,431395
8995,2021,RS,431395
7727,2020,RS,431400
7793,2021,RS,431400
7623,2020,RS,431402
7635,2021,RS,431402
3862,2020,RS,431403
3885,2021,RS,431403
58858,2020,RS,431405
59419,2021,RS,431405
5747,2020,RS,431406
5790,2021,RS,431406
6574,2020,RS,431407
6612,2021,RS,431407
204722,2020,RS,431410
206103,2021,RS,431410
2299,2020,RS,431413
2303,2021,RS,431413
8515,2020,RS,431415
8541,2021,RS,431415
1954,2020,RS,431417
1928,2021,RS,431417
7706,2020,RS,431420
7683,2021,RS,431420
3857,2020,RS,431430
3840,2021,RS,431430
343132,2020,RS,431440
343826,2021,RS,431440
5738,2020,RS,431442
5780,2021,RS,431442
2580,2020,RS,431445
2581,2021,RS,431445
1918,2020,RS,431446
1896,2021,RS,431446
4329,2020,RS,431447
4309,2021,RS,431447
4899,2020,RS,431449
4926,2021,RS,431449
12195,2020,RS,431450
12122,2021,RS,431450
3036,2020,RS,431454
3068,2021,RS,431454
2254,2020,RS,431455
2205,2021,RS,431455
20704,2020,RS,431460
20743,2021,RS,431460
10019,2020,RS,431470
9957,2021,RS,431470
2101,2020,RS,431475
2105,2021,RS,431475
3901,2020,RS,431477
3898,2021,RS,431477
1524,2020,RS,431478
1501,2021,RS,431478
37561,2020,RS,431480
38081,2021,RS,431480
1488252,2020,RS,431490
1492530,2021,RS,431490
4594,2020,RS,431500
4514,2021,RS,431500
2352,2020,RS,431505
2332,2021,RS,431505
1308,2020,RS,431507
1258,2021,RS,431507
10194,2020,RS,431510
10144,2021,RS,431510
1612,2020,RS,431513
1586,2021,RS,431513
2937,2020,RS,431514
2972,2021,RS,431514
6239,2020,RS,431515
6235,2021,RS,431515
1938,2020,RS,431517
1929,2021,RS,431517
3889,2020,RS,431520
